,alpha-2,alpha-3,name,iso_country,iata_code
2520,CG,COG,Congo,CG,DIS
2521,CG,COG,Congo,CG,PNR
2522,CG,COG,Congo,CG,LKC
2523,CD,COD,"Congo, Democratic Republic of the",CD,KGN
2524,CD,COD,"Congo, Democratic Republic of the",CD,PWO
2525,CD,COD,"Congo, Democratic Republic of the",CD,FIH
2526,CD,COD,"Congo, Democratic Republic of the",CD,NLO
2527,CD,COD,"Congo, Democratic Republic of the",CD,MNB
2528,CD,COD,"Congo, Democratic Republic of the",CD,BOA
2529,CD,COD,"Congo, Democratic Republic of the",CD,LZI
2530,CD,COD,"Congo, Democratic Republic of the",CD,MAT
2531,CD,COD,"Congo, Democratic Republic of the",CD,NKL
2532,CD,COD,"Congo, Democratic Republic of the",CD,INO
2533,CD,COD,"Congo, Democratic Republic of the",CD,NIO
2534,CD,COD,"Congo, Democratic Republic of the",CD,FDU
2535,CD,COD,"Congo, Democratic Republic of the",CD,KRZ
2536,CD,COD,"Congo, Democratic Republic of the",CD,KKW
2537,CD,COD,"Congo, Democratic Republic of the",CD,IDF
2538,CD,COD,"Congo, Democratic Republic of the",CD,LUS
2539,CD,COD,"Congo, Democratic Republic of the",CD,MSM
2540,CD,COD,"Congo, Democratic Republic of the",CD,MDK
2541,CD,COD,"Congo, Democratic Republic of the",CD,BSU
2542,CD,COD,"Congo, Democratic Republic of the",CD,LIE
2543,CD,COD,"Congo, Democratic Republic of the",CD,BDT
2544,CD,COD,"Congo, Democratic Republic of the",CD,GMA
2545,CD,COD,"Congo, Democratic Republic of the",CD,KLI
2546,CD,COD,"Congo, Democratic Republic of the",CD,BMB
2547,CD,COD,"Congo, Democratic Republic of the",CD,LIQ
2548,CD,COD,"Congo, Democratic Republic of the",CD,BNB
2549,CD,COD,"Congo, Democratic Republic of the",CD,IKL
2550,CD,COD,"Congo, Democratic Republic of the",CD,FKI
2551,CD,COD,"Congo, Democratic Republic of the",CD,YAN
2552,CD,COD,"Congo, Democratic Republic of the",CD,IRP
2553,CD,COD,"Congo, Democratic Republic of the",CD,BUX
2554,CD,COD,"Congo, Democratic Republic of the",CD,BZU
2555,CD,COD,"Congo, Democratic Republic of the",CD,BKY
2556,CD,COD,"Congo, Democratic Republic of the",CD,RUE
2557,CD,COD,"Congo, Democratic Republic of the",CD,GOM
2558,CD,COD,"Congo, Democratic Republic of the",CD,BNC
2559,CD,COD,"Congo, Democratic Republic of the",CD,KND
2560,CD,COD,"Congo, Democratic Republic of the",CD,KLY
2561,CD,COD,"Congo, Democratic Republic of the",CD,PUN
2562,CD,COD,"Congo, Democratic Republic of the",CD,FBM
2563,CD,COD,"Congo, Democratic Republic of the",CD,KEC
2564,CD,COD,"Congo, Democratic Republic of the",CD,KWZ
2565,CD,COD,"Congo, Democratic Republic of the",CD,MNO
2566,CD,COD,"Congo, Democratic Republic of the",CD,BDV
2567,CD,COD,"Congo, Democratic Republic of the",CD,FMI
2568,CD,COD,"Congo, Democratic Republic of the",CD,KBO
2569,CD,COD,"Congo, Democratic Republic of the",CD,KOO
2570,CD,COD,"Congo, Democratic Republic of the",CD,KMN
2571,CD,COD,"Congo, Democratic Republic of the",CD,KAP
2572,CD,COD,"Congo, Democratic Republic of the",CD,KNM
2573,CD,COD,"Congo, Democratic Republic of the",CD,KGA
2574,CD,COD,"Congo, Democratic Republic of the",CD,LZA
2575,CD,COD,"Congo, Democratic Republic of the",CD,TSH
2576,CD,COD,"Congo, Democratic Republic of the",CD,LJA
2577,CD,COD,"Congo, Democratic Republic of the",CD,LBO
2578,CD,COD,"Congo, Democratic Republic of the",CD,MEW
2579,CD,COD,"Congo, Democratic Republic of the",CD,BAN
2580,CD,COD,"Congo, Democratic Republic of the",CD,PFR
2581,CD,COD,"Congo, Democratic Republic of the",CD,MJM
2582,CD,COD,"Congo, Democratic Republic of the",CD,KBN
2583,CD,COD,"Congo, Democratic Republic of the",CD,KIL
2584,CK,COK,Cook Islands,CK,AIT
2585,CK,COK,Cook Islands,CK,AIU
2586,CK,COK,Cook Islands,CK,MGS
2587,CK,COK,Cook Islands,CK,MHX
2588,CK,COK,Cook Islands,CK,MUK
2589,CK,COK,Cook Islands,CK,MOI
2590,CK,COK,Cook Islands,CK,PZK
2591,CK,COK,Cook Islands,CK,PYE
2592,CK,COK,Cook Islands,CK,RAR
2593,CR,CRI,Costa Rica,CR,ACO
2594,CR,CRI,Costa Rica,CR,FON
2595,CR,CRI,Costa Rica,CR,TTQ
2596,CR,CRI,Costa Rica,CR,BAI
2597,CR,CRI,Costa Rica,CR,BCL
2598,CR,CRI,Costa Rica,CR,OTR
2599,CR,CRI,Costa Rica,CR,JAP
2600,CR,CRI,Costa Rica,CR,PLD
2601,CR,CRI,Costa Rica,CR,DRK
2602,CR,CRI,Costa Rica,CR,FMG
2603,CR,CRI,Costa Rica,CR,GLF
2604,CR,CRI,Costa Rica,CR,GPL
2605,CR,CRI,Costa Rica,CR,PBP
2606,CR,CRI,Costa Rica,CR,LIR
2607,CR,CRI,Costa Rica,CR,LSL
2608,CR,CRI,Costa Rica,CR,LIO
2609,CR,CRI,Costa Rica,CR,CSC
2610,CR,CRI,Costa Rica,CR,NCT
2611,CR,CRI,Costa Rica,CR,NOB
2612,CR,CRI,Costa Rica,CR,SJO
2613,CR,CRI,Costa Rica,CR,PJM
2614,CR,CRI,Costa Rica,CR,PMZ
2615,CR,CRI,Costa Rica,CR,SYQ
2616,CR,CRI,Costa Rica,CR,XQP
2617,CR,CRI,Costa Rica,CR,RFR
2618,CR,CRI,Costa Rica,CR,IPZ
2619,CR,CRI,Costa Rica,CR,TOO
2620,CR,CRI,Costa Rica,CR,TNO
2621,CR,CRI,Costa Rica,CR,TMU
2622,CR,CRI,Costa Rica,CR,UPL
2623,CI,CIV,Côte d'Ivoire,CI,ABO
2624,CI,CIV,Côte d'Ivoire,CI,ABJ
2625,CI,CIV,Côte d'Ivoire,CI,OGO
2626,CI,CIV,Côte d'Ivoire,CI,BXI
2627,CI,CIV,Côte d'Ivoire,CI,BYK
2628,CI,CIV,Côte d'Ivoire,CI,BQO
2629,CI,CIV,Côte d'Ivoire,CI,BDK
2630,CI,CIV,Côte d'Ivoire,CI,DIM
2631,CI,CIV,Côte d'Ivoire,CI,DJO
2632,CI,CIV,Côte d'Ivoire,CI,GGN
2633,CI,CIV,Côte d'Ivoire,CI,GGO
2634,CI,CIV,Côte d'Ivoire,CI,BBV
2635,CI,CIV,Côte d'Ivoire,CI,HGO
2636,CI,CIV,Côte d'Ivoire,CI,MJC
2637,CI,CIV,Côte d'Ivoire,CI,KEO
2638,CI,CIV,Côte d'Ivoire,CI,OFI
2639,CI,CIV,Côte d'Ivoire,CI,SEO
2640,CI,CIV,Côte d'Ivoire,CI,SPY
2641,CI,CIV,Côte d'Ivoire,CI,ZSS
2642,CI,CIV,Côte d'Ivoire,CI,TXU
2643,CI,CIV,Côte d'Ivoire,CI,TOZ
2644,CI,CIV,Côte d'Ivoire,CI,ASK
2645,CI,CIV,Côte d'Ivoire,CI,KTC
2646,HR,HRV,Croatia,HR,DBV
2647,HR,HRV,Croatia,HR,LSZ
2648,HR,HRV,Croatia,HR,OSI
2649,HR,HRV,Croatia,HR,PUY
2650,HR,HRV,Croatia,HR,RJK
2651,HR,HRV,Croatia,HR,BWK
2652,HR,HRV,Croatia,HR,SPU
2653,HR,HRV,Croatia,HR,ZAG
2654,HR,HRV,Croatia,HR,ZAD
2655,CU,CUB,Cuba,CU,BCA
2656,CU,CUB,Cuba,CU,BWW
2657,CU,CUB,Cuba,CU,BYM
2658,CU,CUB,Cuba,CU,AVI
2659,CU,CUB,Cuba,CU,CCC
2660,CU,CUB,Cuba,CU,CFG
2661,CU,CUB,Cuba,CU,CYO
2662,CU,CUB,Cuba,CU,CMW
2663,CU,CUB,Cuba,CU,SCU
2664,CU,CUB,Cuba,CU,NBW
2665,CU,CUB,Cuba,CU,GAO
2666,CU,CUB,Cuba,CU,HAV
2667,CU,CUB,Cuba,CU,HOG
2668,CU,CUB,Cuba,CU,VRO
2669,CU,CUB,Cuba,CU,LCL
2670,CU,CUB,Cuba,CU,UMA
2671,CU,CUB,Cuba,CU,MJG
2672,CU,CUB,Cuba,CU,MOA
2673,CU,CUB,Cuba,CU,MZO
2674,CU,CUB,Cuba,CU,ICR
2675,CU,CUB,Cuba,CU,GER
2676,CU,CUB,Cuba,CU,UPB
2677,CU,CUB,Cuba,CU,SNU
2678,CU,CUB,Cuba,CU,SNJ
2679,CU,CUB,Cuba,CU,SZJ
2680,CU,CUB,Cuba,CU,USS
2681,CU,CUB,Cuba,CU,TND
2682,CU,CUB,Cuba,CU,VRA
2683,CU,CUB,Cuba,CU,VTU
2684,CW,CUW,Curaçao,CW,CUR
2685,CY,CYP,Cyprus,CY,GEC
2686,CY,CYP,Cyprus,CY,ECN
2687,CY,CYP,Cyprus,CY,LCA
2688,CY,CYP,Cyprus,CY,PFO
2689,CY,CYP,Cyprus,CY,AKT
2690,CZ,CZE,Czechia,CZ,JCL
2691,CZ,CZE,Czechia,CZ,UHE
2692,CZ,CZE,Czechia,CZ,KLV
2693,CZ,CZE,Czechia,CZ,HRA
2694,CZ,CZE,Czechia,CZ,OSR
2695,CZ,CZE,Czechia,CZ,OLO
2696,CZ,CZE,Czechia,CZ,PED
2697,CZ,CZE,Czechia,CZ,PRV
2698,CZ,CZE,Czechia,CZ,PRG
2699,CZ,CZE,Czechia,CZ,BRQ
2700,CZ,CZE,Czechia,CZ,VOD
2701,CZ,CZE,Czechia,CZ,ZBE
2702,DK,DNK,Denmark,DK,AAR
2703,DK,DNK,Denmark,DK,BLL
2704,DK,DNK,Denmark,DK,CPH
2705,DK,DNK,Denmark,DK,EBJ
2706,DK,DNK,Denmark,DK,KRP
2707,DK,DNK,Denmark,DK,BYR
2708,DK,DNK,Denmark,DK,MRW
2709,DK,DNK,Denmark,DK,ODE
2710,DK,DNK,Denmark,DK,RKE
2711,DK,DNK,Denmark,DK,RNN
2712,DK,DNK,Denmark,DK,SGD
2713,DK,DNK,Denmark,DK,CNL
2714,DK,DNK,Denmark,DK,SKS
2715,DK,DNK,Denmark,DK,SQW
2716,DK,DNK,Denmark,DK,TED
2717,DK,DNK,Denmark,DK,STA
2718,DK,DNK,Denmark,DK,AAL
2719,DJ,DJI,Djibouti,DJ,JIB
2720,DJ,DJI,Djibouti,DJ,AII
2721,DJ,DJI,Djibouti,DJ,MHI
2722,DJ,DJI,Djibouti,DJ,OBC
2723,DJ,DJI,Djibouti,DJ,TDJ
2724,DM,DMA,Dominica,DM,DCF
2725,DM,DMA,Dominica,DM,DOM
2726,DO,DOM,Dominican Republic,DO,BRX
2727,DO,DOM,Dominican Republic,DO,CBJ
2728,DO,DOM,Dominican Republic,DO,AZS
2729,DO,DOM,Dominican Republic,DO,COZ
2730,DO,DOM,Dominican Republic,DO,JBQ
2731,DO,DOM,Dominican Republic,DO,LRM
2732,DO,DOM,Dominican Republic,DO,PUJ
2733,DO,DOM,Dominican Republic,DO,POP
2734,DO,DOM,Dominican Republic,DO,SDQ
2735,DO,DOM,Dominican Republic,DO,STI
2736,EC,ECU,Ecuador,EC,MZD
2737,EC,ECU,Ecuador,EC,ATF
2738,EC,ECU,Ecuador,EC,OCC
2739,EC,ECU,Ecuador,EC,CUE
2740,EC,ECU,Ecuador,EC,GPS
2741,EC,ECU,Ecuador,EC,GYE
2742,EC,ECU,Ecuador,EC,IBB
2743,EC,ECU,Ecuador,EC,JIP
2744,EC,ECU,Ecuador,EC,LTX
2745,EC,ECU,Ecuador,EC,MRR
2746,EC,ECU,Ecuador,EC,XMS
2747,EC,ECU,Ecuador,EC,MEC
2748,EC,ECU,Ecuador,EC,LGQ
2749,EC,ECU,Ecuador,EC,PYO
2750,EC,ECU,Ecuador,EC,PVO
2751,EC,ECU,Ecuador,EC,UIO
2752,EC,ECU,Ecuador,EC,ETR
2753,EC,ECU,Ecuador,EC,SNC
2754,EC,ECU,Ecuador,EC,SUQ
2755,EC,ECU,Ecuador,EC,PTZ
2756,EC,ECU,Ecuador,EC,SCY
2757,EC,ECU,Ecuador,EC,BHA
2758,EC,ECU,Ecuador,EC,TSC
2759,EC,ECU,Ecuador,EC,TPN
2760,EC,ECU,Ecuador,EC,LOH
2761,EC,ECU,Ecuador,EC,ESM
2762,EC,ECU,Ecuador,EC,TPC
2763,EC,ECU,Ecuador,EC,TUA
2764,EC,ECU,Ecuador,EC,TNW
2765,EG,EGY,Egypt,EG,EES
2766,EG,EGY,Egypt,EG,TFR
2767,EG,EGY,Egypt,EG,AUE
2768,EG,EGY,Egypt,EG,EMY
2769,EG,EGY,Egypt,EG,RDL
2770,EG,EGY,Egypt,EG,SQK
2771,EG,EGY,Egypt,EG,DBB
2772,EG,EGY,Egypt,EG,AAC
2773,EG,EGY,Egypt,EG,ATZ
2774,EG,EGY,Egypt,EG,HBE
2775,EG,EGY,Egypt,EG,ABS
2776,EG,EGY,Egypt,EG,CAI
2777,EG,EGY,Egypt,EG,CCE
2778,EG,EGY,Egypt,EG,DAK
2779,EG,EGY,Egypt,EG,HRG
2780,EG,EGY,Egypt,EG,EGH
2781,EG,EGY,Egypt,EG,UVL
2782,EG,EGY,Egypt,EG,LXR
2783,EG,EGY,Egypt,EG,RMF
2784,EG,EGY,Egypt,EG,MUH
2785,EG,EGY,Egypt,EG,GSQ
2786,EG,EGY,Egypt,EG,PSD
2787,EG,EGY,Egypt,EG,SKV
2788,EG,EGY,Egypt,EG,HMB
2789,EG,EGY,Egypt,EG,SSH
2790,EG,EGY,Egypt,EG,ASW
2791,EG,EGY,Egypt,EG,SEW
2792,EG,EGY,Egypt,EG,SPX
2793,EG,EGY,Egypt,EG,TCP
2794,EG,EGY,Egypt,EG,ELT
2795,SV,SLV,El Salvador,SV,SAL
2796,SV,SLV,El Salvador,SV,ILS
2797,GQ,GNQ,Equatorial Guinea,GQ,NBN
2798,GQ,GNQ,Equatorial Guinea,GQ,BSG
2799,GQ,GNQ,Equatorial Guinea,GQ,GEM
2800,GQ,GNQ,Equatorial Guinea,GQ,SSG
2801,GQ,GNQ,Equatorial Guinea,GQ,MDV
2802,GQ,GNQ,Equatorial Guinea,GQ,OCS
2803,ER,ERI,Eritrea,ER,ASM
2804,ER,ERI,Eritrea,ER,MSW
2805,ER,ERI,Eritrea,ER,ASA
2806,ER,ERI,Eritrea,ER,TES
2807,EE,EST,Estonia,EE,KDL
2808,EE,EST,Estonia,EE,URE
2809,EE,EST,Estonia,EE,EPU
2810,EE,EST,Estonia,EE,TLL
2811,EE,EST,Estonia,EE,TAY
2812,SZ,SWZ,Eswatini,SZ,MTS
2813,SZ,SWZ,Eswatini,SZ,SHO
2814,ET,ETH,Ethiopia,ET,DSE
2815,ET,ETH,Ethiopia,ET,GLC
2816,ET,ETH,Ethiopia,ET,SHC
2817,ET,ETH,Ethiopia,ET,ADD
2818,ET,ETH,Ethiopia,ET,AMH
2819,ET,ETH,Ethiopia,ET,AXU
2820,ET,ETH,Ethiopia,ET,BCO
2821,ET,ETH,Ethiopia,ET,BJR
2822,ET,ETH,Ethiopia,ET,BEI
2823,ET,ETH,Ethiopia,ET,DEM
2824,ET,ETH,Ethiopia,ET,DBM
2825,ET,ETH,Ethiopia,ET,DIR
2826,ET,ETH,Ethiopia,ET,DBT
2827,ET,ETH,Ethiopia,ET,FNH
2828,ET,ETH,Ethiopia,ET,GOB
2829,ET,ETH,Ethiopia,ET,GNN
2830,ET,ETH,Ethiopia,ET,GMB
2831,ET,ETH,Ethiopia,ET,GDQ
2832,ET,ETH,Ethiopia,ET,GDE
2833,ET,ETH,Ethiopia,ET,GOR
2834,ET,ETH,Ethiopia,ET,QHR
2835,ET,ETH,Ethiopia,ET,HUE
2836,ET,ETH,Ethiopia,ET,JIJ
2837,ET,ETH,Ethiopia,ET,JIM
2838,ET,ETH,Ethiopia,ET,ABK
2839,ET,ETH,Ethiopia,ET,LFO
2840,ET,ETH,Ethiopia,ET,AWA
2841,ET,ETH,Ethiopia,ET,LLI
2842,ET,ETH,Ethiopia,ET,MKS
2843,ET,ETH,Ethiopia,ET,MQX
2844,ET,ETH,Ethiopia,ET,ETE
2845,ET,ETH,Ethiopia,ET,NDM
2846,ET,ETH,Ethiopia,ET,MUJ
2847,ET,ETH,Ethiopia,ET,MTF
2848,ET,ETH,Ethiopia,ET,EGL
2849,ET,ETH,Ethiopia,ET,NEJ
2850,ET,ETH,Ethiopia,ET,NEK
2851,ET,ETH,Ethiopia,ET,PWI
2852,ET,ETH,Ethiopia,ET,SXU
2853,ET,ETH,Ethiopia,ET,SKR
2854,ET,ETH,Ethiopia,ET,SZE
2855,ET,ETH,Ethiopia,ET,ASO
2856,ET,ETH,Ethiopia,ET,TIE
2857,ET,ETH,Ethiopia,ET,WRA
2858,ET,ETH,Ethiopia,ET,HIL
2859,ET,ETH,Ethiopia,ET,MYS
2860,ET,ETH,Ethiopia,ET,TUJ
2861,FK,FLK,Falkland Islands (Malvinas),FK,MPN
2862,FK,FLK,Falkland Islands (Malvinas),FK,PSY
2863,FO,FRO,Faroe Islands,FO,FAE
2864,FJ,FJI,Fiji,FJ,BXL
2865,FJ,FJI,Fiji,FJ,PHR
2866,FJ,FJI,Fiji,FJ,KVU
2867,FJ,FJI,Fiji,FJ,ICI
2868,FJ,FJI,Fiji,FJ,CST
2869,FJ,FJI,Fiji,FJ,NAN
2870,FJ,FJI,Fiji,FJ,PTF
2871,FJ,FJI,Fiji,FJ,RBI
2872,FJ,FJI,Fiji,FJ,KDV
2873,FJ,FJI,Fiji,FJ,MNF
2874,FJ,FJI,Fiji,FJ,MFJ
2875,FJ,FJI,Fiji,FJ,SUV
2876,FJ,FJI,Fiji,FJ,LEV
2877,FJ,FJI,Fiji,FJ,NGI
2878,FJ,FJI,Fiji,FJ,LUC
2879,FJ,FJI,Fiji,FJ,LKB
2880,FJ,FJI,Fiji,FJ,LBS
2881,FJ,FJI,Fiji,FJ,TVU
2882,FJ,FJI,Fiji,FJ,KXF
2883,FJ,FJI,Fiji,FJ,RTA
2884,FJ,FJI,Fiji,FJ,SVU
2885,FJ,FJI,Fiji,FJ,KAY
2886,FJ,FJI,Fiji,FJ,ONU
2887,FJ,FJI,Fiji,FJ,YAS
2888,FJ,FJI,Fiji,FJ,TTL
2889,FJ,FJI,Fiji,FJ,VBV
2890,FJ,FJI,Fiji,FJ,VTF
2891,FI,FIN,Finland,FI,ENF
2892,FI,FIN,Finland,FI,KEV
2893,FI,FIN,Finland,FI,HEL
2894,FI,FIN,Finland,FI,HYV
2895,FI,FIN,Finland,FI,KTQ
2896,FI,FIN,Finland,FI,IVL
2897,FI,FIN,Finland,FI,JOE
2898,FI,FIN,Finland,FI,JYV
2899,FI,FIN,Finland,FI,KAU
2900,FI,FIN,Finland,FI,KEM
2901,FI,FIN,Finland,FI,KAJ
2902,FI,FIN,Finland,FI,KHJ
2903,FI,FIN,Finland,FI,KOK
2904,FI,FIN,Finland,FI,KAO
2905,FI,FIN,Finland,FI,KTT
2906,FI,FIN,Finland,FI,KUO
2907,FI,FIN,Finland,FI,LPP
2908,FI,FIN,Finland,FI,MHQ
2909,FI,FIN,Finland,FI,MIK
2910,FI,FIN,Finland,FI,OUL
2911,FI,FIN,Finland,FI,POR
2912,FI,FIN,Finland,FI,RVN
2913,FI,FIN,Finland,FI,SVL
2914,FI,FIN,Finland,FI,SJY
2915,FI,FIN,Finland,FI,SOT
2916,FI,FIN,Finland,FI,TMP
2917,FI,FIN,Finland,FI,TKU
2918,FI,FIN,Finland,FI,UTI
2919,FI,FIN,Finland,FI,VAA
2920,FI,FIN,Finland,FI,VRK
2921,FI,FIN,Finland,FI,YLI
2922,FR,FRA,France,FR,DPE
2923,FR,FRA,France,FR,CQF
2924,FR,FRA,France,FR,BYF
2925,FR,FRA,France,FR,LTQ
2926,FR,FRA,France,FR,AGF
2927,FR,FRA,France,FR,BOD
2928,FR,FRA,France,FR,EGC
2929,FR,FRA,France,FR,CNG
2930,FR,FRA,France,FR,LRH
2931,FR,FRA,France,FR,PIS
2932,FR,FRA,France,FR,MCU
2933,FR,FRA,France,FR,LIG
2934,FR,FRA,France,FR,NIT
2935,FR,FRA,France,FR,TLS
2936,FR,FRA,France,FR,PUF
2937,FR,FRA,France,FR,LDE
2938,FR,FRA,France,FR,ANG
2939,FR,FRA,France,FR,PGX
2940,FR,FRA,France,FR,BIQ
2941,FR,FRA,France,FR,ZAO
2942,FR,FRA,France,FR,LBI
2943,FR,FRA,France,FR,DCM
2944,FR,FRA,France,FR,RDZ
2945,FR,FRA,France,FR,RYN
2946,FR,FRA,France,FR,RCO
2947,FR,FRA,France,FR,BIC
2948,FR,FRA,France,FR,OUI
2949,FR,FRA,France,FR,IDY
2950,FR,FRA,France,FR,CMR
2951,FR,FRA,France,FR,DLE
2952,FR,FRA,France,FR,MVV
2953,FR,FRA,France,FR,OBS
2954,FR,FRA,France,FR,LPY
2955,FR,FRA,France,FR,AHZ
2956,FR,FRA,France,FR,ETZ
2957,FR,FRA,France,FR,ANE
2958,FR,FRA,France,FR,BIA
2959,FR,FRA,France,FR,CLY
2960,FR,FRA,France,FR,FSC
2961,FR,FRA,France,FR,AJA
2962,FR,FRA,France,FR,PRP
2963,FR,FRA,France,FR,SOZ
2964,FR,FRA,France,FR,MFX
2965,FR,FRA,France,FR,AUF
2966,FR,FRA,France,FR,CMF
2967,FR,FRA,France,FR,CFE
2968,FR,FRA,France,FR,BOU
2969,FR,FRA,France,FR,CVF
2970,FR,FRA,France,FR,LYS
2971,FR,FRA,France,FR,SYT
2972,FR,FRA,France,FR,RNE
2973,FR,FRA,France,FR,NCY
2974,FR,FRA,France,FR,GNB
2975,FR,FRA,France,FR,VAF
2976,FR,FRA,France,FR,VHY
2977,FR,FRA,France,FR,AUR
2978,FR,FRA,France,FR,CHR
2979,FR,FRA,France,FR,LYN
2980,FR,FRA,France,FR,CEQ
2981,FR,FRA,France,FR,EBU
2982,FR,FRA,France,FR,CCF
2983,FR,FRA,France,FR,MRS
2984,FR,FRA,France,FR,NCE
2985,FR,FRA,France,FR,PGF
2986,FR,FRA,France,FR,CTT
2987,FR,FRA,France,FR,BAE
2988,FR,FRA,France,FR,MPL
2989,FR,FRA,France,FR,BZR
2990,FR,FRA,France,FR,AVN
2991,FR,FRA,France,FR,GAT
2992,FR,FRA,France,FR,MEN
2993,FR,FRA,France,FR,SCP
2994,FR,FRA,France,FR,BVA
2995,FR,FRA,France,FR,EVX
2996,FR,FRA,France,FR,LEH
2997,FR,FRA,France,FR,XCR
2998,FR,FRA,France,FR,LSO
2999,FR,FRA,France,FR,URO
3000,FR,FRA,France,FR,TUF
3001,FR,FRA,France,FR,CET
3002,FR,FRA,France,FR,LVA
3003,FR,FRA,France,FR,ORE
3004,FR,FRA,France,FR,LBG
3005,FR,FRA,France,FR,CSF
3006,FR,FRA,France,FR,CDG
3007,FR,FRA,France,FR,TNF
3008,FR,FRA,France,FR,ORY
3009,FR,FRA,France,FR,POX
3010,FR,FRA,France,FR,VIY
3011,FR,FRA,France,FR,NVS
3012,FR,FRA,France,FR,LIL
3013,FR,FRA,France,FR,HZB
3014,FR,FRA,France,FR,BES
3015,FR,FRA,France,FR,CER
3016,FR,FRA,France,FR,DNR
3017,FR,FRA,France,FR,LBY
3018,FR,FRA,France,FR,GFR
3019,FR,FRA,France,FR,DOL
3020,FR,FRA,France,FR,LRT
3021,FR,FRA,France,FR,EDM
3022,FR,FRA,France,FR,LDV
3023,FR,FRA,France,FR,CFR
3024,FR,FRA,France,FR,LME
3025,FR,FRA,France,FR,RNS
3026,FR,FRA,France,FR,LAI
3027,FR,FRA,France,FR,UIP
3028,FR,FRA,France,FR,NTE
3029,FR,FRA,France,FR,SBK
3030,FR,FRA,France,FR,MXN
3031,FR,FRA,France,FR,VNE
3032,FR,FRA,France,FR,SNR
3033,FR,FRA,France,FR,BSL
3034,FR,FRA,France,FR,DIJ
3035,FR,FRA,France,FR,EPL
3036,FR,FRA,France,FR,BVE
3037,FR,FRA,France,FR,ENC
3038,FR,FRA,France,FR,SXB
3039,FR,FRA,France,FR,TLN
3040,FR,FRA,France,FR,FNI
3041,FR,FRA,France,FR,LTT
3042,GF,GUF,French Guiana,GF,OYC
3043,GF,GUF,French Guiana,GF,CAY
3044,GF,GUF,French Guiana,GF,GSI
3045,GF,GUF,French Guiana,GF,MPY
3046,GF,GUF,French Guiana,GF,OYP
3047,GF,GUF,French Guiana,GF,LDX
3048,GF,GUF,French Guiana,GF,REI
3049,GF,GUF,French Guiana,GF,XAU
3050,PF,PYF,French Polynesia,PF,PPT
3051,PF,PYF,French Polynesia,PF,RMT
3052,PF,PYF,French Polynesia,PF,RUR
3053,PF,PYF,French Polynesia,PF,TUB
3054,PF,PYF,French Polynesia,PF,RVV
3055,PF,PYF,French Polynesia,PF,AAA
3056,PF,PYF,French Polynesia,PF,FGU
3057,PF,PYF,French Polynesia,PF,TIH
3058,PF,PYF,French Polynesia,PF,APK
3059,PF,PYF,French Polynesia,PF,REA
3060,PF,PYF,French Polynesia,PF,FAV
3061,PF,PYF,French Polynesia,PF,HHZ
3062,PF,PYF,French Polynesia,PF,XMH
3063,PF,PYF,French Polynesia,PF,GMR
3064,PF,PYF,French Polynesia,PF,KKR
3065,PF,PYF,French Polynesia,PF,MKP
3066,PF,PYF,French Polynesia,PF,NAU
3067,PF,PYF,French Polynesia,PF,TKV
3068,PF,PYF,French Polynesia,PF,PKP
3069,PF,PYF,French Polynesia,PF,PUK
3070,PF,PYF,French Polynesia,PF,TKP
3071,PF,PYF,French Polynesia,PF,AXR
3072,PF,PYF,French Polynesia,PF,MVT
3073,PF,PYF,French Polynesia,PF,NUK
3074,PF,PYF,French Polynesia,PF,ZTA
3075,PF,PYF,French Polynesia,PF,AHE
3076,PF,PYF,French Polynesia,PF,KHZ
3077,PF,PYF,French Polynesia,PF,FAC
3078,PF,PYF,French Polynesia,PF,FHZ
3079,PF,PYF,French Polynesia,PF,RKA
3080,PF,PYF,French Polynesia,PF,TJN
3081,PF,PYF,French Polynesia,PF,NIU
3082,PF,PYF,French Polynesia,PF,RRR
3083,PF,PYF,French Polynesia,PF,TKX
3084,PF,PYF,French Polynesia,PF,KXU
3085,PF,PYF,French Polynesia,PF,NKP
3086,PF,PYF,French Polynesia,PF,NHV
3087,PF,PYF,French Polynesia,PF,AUQ
3088,PF,PYF,French Polynesia,PF,UAP
3089,PF,PYF,French Polynesia,PF,UAH
3090,PF,PYF,French Polynesia,PF,BOB
3091,PF,PYF,French Polynesia,PF,TTI
3092,PF,PYF,French Polynesia,PF,RGI
3093,PF,PYF,French Polynesia,PF,HUH
3094,PF,PYF,French Polynesia,PF,MOZ
3095,PF,PYF,French Polynesia,PF,HOI
3096,PF,PYF,French Polynesia,PF,MAU
3097,PF,PYF,French Polynesia,PF,RFP
3098,PF,PYF,French Polynesia,PF,TPX
3099,PF,PYF,French Polynesia,PF,UOA
3100,PF,PYF,French Polynesia,PF,VHZ
3101,GA,GAB,Gabon,GA,AWE
3102,GA,GAB,Gabon,GA,BGB
3103,GA,GAB,Gabon,GA,KDN
3104,GA,GAB,Gabon,GA,FOU
3105,GA,GAB,Gabon,GA,MBC
3106,GA,GAB,Gabon,GA,MGX
3107,GA,GAB,Gabon,GA,KDJ
3108,GA,GAB,Gabon,GA,KOU
3109,GA,GAB,Gabon,GA,MJL
3110,GA,GAB,Gabon,GA,OYE
3111,GA,GAB,Gabon,GA,OKN
3112,GA,GAB,Gabon,GA,LBQ
3113,GA,GAB,Gabon,GA,MVX
3114,GA,GAB,Gabon,GA,BMM
3115,GA,GAB,Gabon,GA,MFF
3116,GA,GAB,Gabon,GA,MKB
